Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   285.40    3.015    2.905    1.000   10.000    3.015
   285.50    3.020    2.905    1.000   10.000    3.020
   285.60    3.020    2.905    1.000   10.000    3.020
   285.70    3.020    2.905    1.000   10.000    3.020
   285.80    3.020    2.905    1.000   10.000    3.020
   285.90    3.020    2.905    1.000   10.000    3.020
   286.00    3.020    2.905    1.000   10.000    3.020
   286.10    3.020    2.905    1.000   10.000    3.020
   286.20    3.020    2.905    1.000   10.000    3.020
   286.30    3.020    2.905    1.000   10.000    3.020
   286.40    3.020    2.905    1.000   10.000    3.020
   286.50    3.020    2.905    1.000   10.000    3.020
   286.60    3.020    2.905    1.000   10.000    3.020
   286.70    3.020    2.905    1.000   10.000    3.020
   286.80    3.020    2.905    1.000   10.000    3.020
   286.90    3.020    2.905    1.000   10.000    3.020
   287.00    3.020    2.905    1.000   10.000    3.020
   287.10    3.020    2.905    1.000   10.000    3.020
   287.20    3.020    2.905    1.000   10.000    3.020
   287.30    3.020    2.905    1.000   10.000    3.020
   287.40    3.020    2.905    1.000   10.000    3.020
   287.50    3.020    2.905    1.000   10.000    3.020
   287.60    3.020    2.905    1.000   10.000    3.020
   287.70    3.020    2.905    1.000   10.000    3.020
   287.80    3.020    2.905    1.000   10.000    3.020
   287.90    3.020    2.905    1.000   10.000    3.020
   288.00    3.020    2.905    1.000   10.000    3.020
   288.10    3.020    2.905    1.000   10.000    3.020
   288.20    3.020    2.905    1.000   10.000    3.020
   288.30    3.020    2.905    1.000   10.000    3.020
   288.40    3.020    2.905    1.000   10.000    3.020
   288.50    3.020    2.905    1.000   10.000    3.020
   288.60    3.020    2.905    1.000   10.000    3.020
   288.70    3.020    2.905    1.000   10.000    3.020
   288.80    3.020    2.905    1.000   10.000    3.020
   288.90    3.020    2.905    1.000   10.000    3.020
   289.00    3.020    2.905    1.000   10.000    3.020
   289.10    3.020    2.910    1.000   10.000    3.020
   289.20    3.020    2.905    1.000   10.000    3.020
   289.30    3.020    2.905    1.000   10.000    3.020
   289.40    3.020    2.905    1.000   10.000    3.020
   289.50    3.020    2.905    1.000   10.000    3.020
   289.60    3.020    2.905    1.000   10.000    3.020
   289.70    3.020    2.905    1.000   10.000    3.020
   289.80    3.020    2.905    1.000   10.000    3.020
   289.90    3.020    2.905    1.000   10.000    3.020
   290.00    3.020    2.905    1.000   10.000    3.020
   290.10    3.020    2.905    1.000   10.000    3.020
   290.20    3.020    2.905    1.000   10.000    3.020
   290.30    3.020    2.905    1.000   10.000    3.020
   290.40    3.020    2.905    1.000   10.000    3.020
   290.50    3.020    2.910    1.000   10.000    3.020
   290.60    3.020    2.910    1.000   10.000    3.020
   290.70    3.020    2.905    1.000   10.000    3.020
   290.80    3.020    2.905    1.000   10.000    3.020
   290.90    3.020    2.910    1.000   10.000    3.020
   291.00    3.020    2.905    1.000   10.000    3.020
   291.10    3.020    2.905    1.000   10.000    3.020
   291.20    3.020    2.910    1.000   10.000    3.020
   291.30    3.020    2.910    1.000   10.000    3.020
   291.40    3.020    2.910    1.000   10.000    3.020
   291.50    3.020    2.910    1.000   10.000    3.020
   291.60    3.020    2.910    1.000   10.000    3.020
   291.70    3.020    2.910    1.000   10.000    3.020
   291.80    3.020    2.910    1.000   10.000    3.020
   291.90    3.020    2.910    1.000   10.000    3.020
   292.00    3.020    2.910    1.000   10.000    3.020
   292.10    3.020    2.910    1.000   10.000    3.020
   292.20    3.020    2.910    1.000   10.000    3.020
   292.30    3.020    2.910    1.000   10.000    3.020
   292.40    3.020    2.905    1.000   10.000    3.020
   292.50    3.020    2.905    1.000   10.000    3.020
   292.60    3.020    2.910    1.000   10.000    3.020
   292.70    3.020    2.910    1.000   10.000    3.020
   292.80    3.020    2.910    1.000   10.000    3.020
   292.90    3.020    2.910    1.000   10.000    3.020
   293.00    3.020    2.910    1.000   10.000    3.020
   293.10    3.020    2.910    1.000   10.000    3.020
   293.20    3.020    2.910    1.000   10.000    3.020
   293.30    3.020    2.910    1.000   10.000    3.020
   293.40    3.020    2.910    1.000   10.000    3.020
   293.50    3.020    2.905    1.000   10.000    3.020
   293.60    3.020    2.910    1.000   10.000    3.020
   293.70    3.020    2.905    1.000   10.000    3.020
   293.80    3.020    2.910    1.000   10.000    3.020
   293.90    3.020    2.910    1.000   10.000    3.020
   294.00    3.020    2.910    1.000   10.000    3.020
   294.10    3.020    2.910    1.000   10.000    3.020
   294.20    3.020    2.910    1.000   10.000    3.020
   294.30    3.020    2.910    1.000   10.000    3.020
   294.40    3.020    2.910    1.000   10.000    3.020
   294.50    3.020    2.910    1.000   10.000    3.020
   294.60    3.020    2.910    1.000   10.000    3.020
   294.70    3.020    2.910    1.000   10.000    3.020
   294.80    3.020    2.910    1.000   10.000    3.020
   294.90    3.020    2.910    1.000   10.000    3.020
   295.00    3.020    2.910    1.000   10.000    3.020
   295.10    3.020    2.910    1.000   10.000    3.020
   295.20    3.020    2.910    1.000   10.000    3.020
   295.30    3.020    2.910    1.000   10.000    3.020
   295.40    3.020    2.910    1.000   10.000    3.020
   295.50    3.020    2.910    1.000   10.000    3.020
   295.60    3.020    2.910    1.000   10.000    3.020
   295.70    3.020    2.910    1.000   10.000    3.020
   295.80    3.020    2.910    1.000   10.000    3.020
   295.90    3.020    2.910    1.000   10.000    3.020
   296.00    3.020    2.910    1.000   10.000    3.020
   296.10    3.020    2.905    1.000   10.000    3.020
   296.20    3.020    2.910    1.000   10.000    3.020
   296.30    3.020    2.910    1.000   10.000    3.020
   296.40    3.020    2.910    1.000   10.000    3.020
   296.50    3.020    2.910    1.000   10.000    3.020
   296.60    3.020    2.910    1.000   10.000    3.020
   296.70    3.020    2.910    1.000   10.000    3.020
   296.80    3.020    2.910    1.000   10.000    3.020
   296.90    3.020    2.910    1.000   10.000    3.020
   297.00    3.020    2.910    1.000   10.000    3.020
   297.10    3.020    2.910    1.000   10.000    3.020
   297.20    3.020    2.910    1.000   10.000    3.020
   297.30    3.020    2.905    1.000   10.000    3.020
   297.40    3.020    2.910    1.000   10.000    3.020
   297.50    3.020    2.910    1.000   10.000    3.020
   297.60    3.020    2.910    1.000   10.000    3.020
   297.70    3.020    2.910    1.000   10.000    3.020
   297.80    3.020    2.910    1.000   10.000    3.020
   297.90    3.020    2.905    1.000   10.000    3.020
   298.00    3.020    2.910    1.000   10.000    3.020
   298.10    3.020    2.910    1.000   10.000    3.020
   298.20    3.020    2.910    1.000   10.000    3.020
   298.30    3.020    2.910    1.000   10.000    3.020
   298.40    3.020    2.910    1.000   10.000    3.020
   298.50    3.020    2.910    1.000   10.000    3.020
   298.60    3.020    2.910    1.000   10.000    3.020
   298.70    3.020    2.910    1.000   10.000    3.020
   298.80    3.020    2.910    1.000   10.000    3.020
   298.90    3.020    2.910    1.000   10.000    3.020
   299.00    3.020    2.910    1.000   10.000    3.020
   299.10    3.020    2.910    1.000   10.000    3.020
   299.20    3.020    2.910    1.000   10.000    3.020
   299.30    3.020    2.910    1.000   10.000    3.020
   299.40    3.020    2.910    1.000   10.000    3.020
   299.50    3.020    2.910    1.000   10.000    3.020
   299.60    3.020    2.910    1.000   10.000    3.020
   299.70    3.020    2.910    1.000   10.000    3.020
   299.80    3.020    2.910    1.000   10.000    3.020
   299.90    3.020    2.910    1.000   10.000    3.020
   300.00    3.020    2.910    1.000   10.000    3.020
   300.10    3.020    2.910    1.000   10.000    3.020
   300.20    3.020    2.910    1.000   10.000    3.020
   300.30    3.020    2.910    1.000   10.000    3.020
   300.40    3.020    2.910    1.000   10.000    3.020
   300.50    3.020    2.910    1.000   10.000    3.020
   300.60    3.020    2.910    1.000   10.000    3.020
   300.70    3.020    2.905    1.000   10.000    3.020
   300.80    3.020    2.910    1.000   10.000    3.020
   300.90    3.020    2.910    1.000   10.000    3.020
   301.00    3.020    2.910    1.000   10.000    3.020
   301.10    3.020    2.910    1.000   10.000    3.020
   301.20    3.020    2.910    1.000   10.000    3.020
   301.30    3.020    2.910    1.000   10.000    3.020
   301.40    3.020    2.910    1.000   10.000    3.020
   301.50    3.020    2.910    1.000   10.000    3.020
   301.60    3.020    2.910    1.000   10.000    3.020
   301.70    3.020    2.910    1.000   10.000    3.020
   301.80    3.020    2.910    1.000   10.000    3.020
   301.90    3.020    2.910    1.000   10.000    3.020
   302.00    3.020    2.910    1.000   10.000    3.020
   302.10    3.020    2.910    1.000   10.000    3.020
   302.20    3.020    2.910    1.000   10.000    3.020
   302.30    3.020    2.910    1.000   10.000    3.020
   302.40    3.020    2.910    1.000   10.000    3.020
   302.50    3.020    2.910    1.000   10.000    3.020
   302.60    3.020    2.910    1.000   10.000    3.020
   302.70    3.020    2.910    1.000   10.000    3.020
   302.80    3.020    2.910    1.000   10.000    3.020
   302.90    3.020    2.910    1.000   10.000    3.020
   303.00    3.020    2.910    1.000   10.000    3.020
   303.10    3.020    2.910    1.000   10.000    3.020
   303.20    3.020    2.910    1.000   10.000    3.020
   303.30    3.020    2.910    1.000   10.000    3.020
   303.40    3.020    2.910    1.000   10.000    3.020
   303.50    3.020    2.910    1.000   10.000    3.020
   303.60    3.020    2.910    1.000   10.000    3.020
   303.70    3.020    2.910    1.000   10.000    3.020
   303.80    3.020    2.910    1.000   10.000    3.020
   303.90    3.020    2.910    1.000   10.000    3.020
   304.00    3.020    2.910    1.000   10.000    3.020
   304.10    3.020    2.910    1.000   10.000    3.020
   304.20    3.020    2.910    1.000   10.000    3.020
   304.30    3.020    2.910    1.000   10.000    3.020
   304.40    3.020    2.910    1.000   10.000    3.020
   304.50    3.020    2.910    1.000   10.000    3.020
   304.60    3.020    2.910    1.000   10.000    3.020
   304.70    3.020    2.910    1.000   10.000    3.020
   304.80    3.020    2.910    1.000   10.000    3.020
   304.90    3.020    2.910    1.000   10.000    3.020
   305.00    3.020    2.910    1.000   10.000    3.020
   305.10    3.020    2.910    1.000   10.000    3.020
   305.20    3.020    2.910    1.000   10.000    3.020
   305.30    3.020    2.910    1.000   10.000    3.020
   305.40    3.020    2.910    1.000   10.000    3.020
   305.50    3.020    2.910    1.000   10.000    3.020
   305.60    3.020    2.910    1.000   10.000    3.020
   305.70    3.020    2.910    1.000   10.000    3.020
   305.80    3.020    2.910    1.000   10.000    3.020
   305.90    3.020    2.910    1.000   10.000    3.020
   306.00    3.020    2.910    1.000   10.000    3.020
   306.10    3.020    2.910    1.000   10.000    3.020
   306.20    3.020    2.910    1.000   10.000    3.020
   306.30    3.020    2.910    1.000   10.000    3.020
   306.40    3.020    2.910    1.000   10.000    3.020
   306.50    3.020    2.910    1.000   10.000    3.020
   306.60    3.020    2.910    1.000   10.000    3.020
   306.70    3.020    2.910    1.000   10.000    3.020
   306.80    3.020    2.910    1.000   10.000    3.020
   306.90    3.020    2.910    1.000   10.000    3.020
   307.00    3.020    2.910    1.000   10.000    3.020
   307.10    3.020    2.910    1.000   10.000    3.020
   307.20    3.020    2.910    1.000   10.000    3.020
   307.30    3.020    2.910    1.000   10.000    3.020
   307.40    3.020    2.910    1.000   10.000    3.020
   307.50    3.020    2.910    1.000   10.000    3.020
   307.60    3.020    2.910    1.000   10.000    3.020
   307.70    3.020    2.910    1.000   10.000    3.020
   307.80    3.020    2.910    1.000   10.000    3.020
   307.90    3.020    2.910    1.000   10.000    3.020
   308.00    3.020    2.910    1.000   10.000    3.020
   308.10    3.020    2.910    1.000   10.000    3.020
   308.20    3.020    2.910    1.000   10.000    3.020
   308.30    3.020    2.910    1.000   10.000    3.020
   308.40    3.020    2.910    1.000   10.000    3.020
   308.50    3.020    2.910    1.000   10.000    3.020
   308.60    3.020    2.910    1.000   10.000    3.020
   308.70    3.020    2.910    1.000   10.000    3.020
   308.80    3.020    2.910    1.000   10.000    3.020
   308.90    3.020    2.910    1.000   10.000    3.020
   309.00    3.020    2.910    1.000   10.000    3.020
   309.10    3.020    2.910    1.000   10.000    3.020
   309.20    3.020    2.910    1.000   10.000    3.020
   309.30    3.020    2.910    1.000   10.000    3.020
   309.40    3.020    2.910    1.000   10.000    3.020
   309.50    3.020    2.910    1.000   10.000    3.020
   309.60    3.020    2.910    1.000   10.000    3.020
   309.70    3.015    2.910    1.000   10.000    3.015
   309.80    3.020    2.910    1.000   10.000    3.020
   309.90    3.020    2.910    1.000   10.000    3.020
   310.00    3.020    2.910    1.000   10.000    3.020
   310.10    3.020    2.910    1.000   10.000    3.020
   310.20    3.020    2.910    1.000   10.000    3.020
   310.30    3.020    2.910    1.000   10.000    3.020
   310.40    3.015    2.910    1.000   10.000    3.015
   310.50    3.020    2.910    1.000   10.000    3.020
   310.60    3.020    2.910    1.000   10.000    3.020
   310.70    3.020    2.910    1.000   10.000    3.020
   310.80    3.015    2.910    1.000   10.000    3.015
   310.90    3.015    2.910    1.000   10.000    3.015
   311.00    3.020    2.910    1.000   10.000    3.020
   311.10    3.015    2.910    1.000   10.000    3.015
   311.20    3.015    2.910    1.000   10.000    3.015
   311.30    3.015    2.910    1.000   10.000    3.015
   311.40    3.020    2.910    1.000   10.000    3.020
