    Time       T1       T2  shutter Setpoint 
   219.65    3.930    3.730    0.000    4.000
   219.71    3.930    3.730    0.000    4.000
   219.78    3.930    3.730    0.000    4.000
   219.85    3.930    3.730    0.000    4.000
   219.91    3.930    3.730    0.000    4.000
   219.98    3.930    3.730    0.000    4.000
   220.04    3.930    3.730    0.000    4.000
   220.11    3.930    3.730    0.000    4.000
   220.18    3.930    3.730    0.000    4.000
   220.24    3.930    3.730    0.000    4.000
   220.31    3.930    3.730    0.000    4.000
   220.37    3.930    3.730    0.000    4.000
   220.44    3.930    3.730    0.000    4.000
   220.51    3.930    3.730    0.000    4.000
   220.57    3.930    3.730    0.000    4.000
   220.64    3.930    3.730    0.000    4.000
   220.70    3.930    3.730    0.000    4.000
   220.77    3.930    3.730    0.000    4.000
   220.84    3.930    3.730    0.000    4.000
   220.90    3.930    3.730    0.000    4.000
   220.97    3.930    3.730    0.000    4.000
   221.03    3.930    3.730    0.000    4.000
   221.10    3.930    3.730    0.000    4.000
   221.17    3.935    3.730    0.000    4.000
   221.23    3.930    3.730    0.000    4.000
   221.30    3.935    3.730    0.000    4.000
   221.36    3.930    3.730    0.000    4.000
   221.43    3.935    3.730    0.000    4.000
   221.50    3.935    3.730    0.000    4.000
   221.56    3.935    3.730    0.000    4.000
   221.63    3.935    3.730    0.000    4.000
   221.69    3.935    3.730    0.000    4.000
   221.76    3.935    3.730    0.000    4.000
   221.83    3.935    3.730    0.000    4.000
   221.89    3.935    3.730    0.000    4.000
   221.96    3.935    3.730    0.000    4.000
   222.02    3.935    3.730    0.000    4.000
   222.09    3.935    3.730    0.000    4.000
   222.16    3.935    3.730    0.000    4.000
   222.22    3.935    3.730    0.000    4.000
   222.29    3.935    3.730    0.000    4.000
   222.35    3.935    3.730    0.000    4.000
   222.42    3.935    3.730    0.000    4.000
   222.49    3.935    3.730    0.000    4.000
   222.55    3.935    3.730    0.000    4.000
   222.62    3.935    3.730    0.000    4.000
   222.68    3.935    3.730    0.000    4.000
   222.75    3.935    3.730    0.000    4.000
   222.82    3.935    3.730    0.000    4.000
   222.88    3.935    3.730    0.000    4.000
   222.95    3.935    3.730    0.000    4.000
   223.01    3.935    3.730    0.000    4.000
   223.08    3.935    3.730    0.000    4.000
   223.15    3.935    3.730    0.000    4.000
   223.21    3.935    3.730    0.000    4.000
   223.28    3.935    3.730    0.000    4.000
   223.34    3.935    3.730    0.000    4.000
   223.41    3.935    3.730    0.000    4.000
   223.48    3.935    3.730    0.000    4.000
   223.54    3.935    3.730    0.000    4.000
   223.61    3.935    3.730    0.000    4.000
   223.67    3.935    3.730    0.000    4.000
   223.74    3.935    3.730    0.000    4.000
   223.81    3.935    3.730    0.000    4.000
   223.87    3.935    3.730    0.000    4.000
   223.94    3.935    3.730    0.000    4.000
   224.00    3.935    3.730    0.000    4.000
   224.07    3.935    3.730    0.000    4.000
   224.14    3.935    3.730    0.000    4.000
   224.20    3.935    3.730    0.000    4.000
   224.27    3.935    3.730    0.000    4.000
   224.33    3.935    3.730    0.000    4.000
   224.40    3.935    3.730    0.000    4.000
   224.47    3.935    3.730    0.000    4.000
   224.53    3.935    3.730    0.000    4.000
   224.60    3.935    3.730    0.000    4.000
   224.66    3.935    3.730    0.000    4.000
   224.73    3.935    3.730    0.000    4.000
   224.80    3.935    3.730    0.000    4.000
   224.86    3.935    3.730    0.000    4.000
   224.93    3.935    3.730    0.000    4.000
   224.99    3.935    3.730    0.000    4.000
   225.06    3.935    3.730    0.000    4.000
   225.13    3.935    3.730    0.000    4.000
   225.19    3.935    3.730    0.000    4.000
   225.26    3.935    3.730    0.000    4.000
   225.32    3.935    3.730    0.000    4.000
   225.39    3.935    3.730    0.000    4.000
   225.46    3.935    3.730    0.000    4.000
   225.52    3.935    3.730    0.000    4.000
   225.59    3.935    3.730    0.000    4.000
   225.65    3.935    3.730    0.000    4.000
   225.72    3.935    3.730    0.000    4.000
   225.79    3.935    3.730    0.000    4.000
   225.85    3.935    3.730    0.000    4.000
   225.92    3.935    3.730    0.000    4.000
   225.98    3.935    3.730    0.000    4.000
   226.05    3.935    3.730    0.000    4.000
   226.12    3.935    3.730    0.000    4.000
   226.18    3.935    3.730    0.000    4.000
   226.25    3.935    3.730    0.000    4.000
   226.31    3.935    3.730    0.000    4.000
   226.38    3.935    3.730    0.000    4.000
   226.45    3.935    3.730    0.000    4.000
   226.51    3.935    3.730    0.000    4.000
   226.58    3.935    3.730    0.000    4.000
   226.64    3.935    3.730    0.000    4.000
   226.71    3.935    3.730    0.000    4.000
   226.78    3.935    3.730    0.000    4.000
   226.84    3.935    3.730    0.000    4.000
   226.91    3.935    3.730    0.000    4.000
   226.97    3.935    3.730    0.000    4.000
   227.04    3.935    3.730    0.000    4.000
   227.11    3.935    3.730    0.000    4.000
   227.17    3.935    3.730    0.000    4.000
   227.24    3.935    3.730    0.000    4.000
   227.30    3.935    3.730    0.000    4.000
   227.37    3.935    3.730    0.000    4.000
   227.44    3.935    3.730    0.000    4.000
   227.50    3.935    3.730    0.000    4.000
   227.57    3.935    3.730    0.000    4.000
   227.63    3.935    3.730    0.000    4.000
   227.70    3.935    3.730    0.000    4.000
   227.77    3.935    3.730    0.000    4.000
   227.83    3.935    3.730    0.000    4.000
   227.90    3.935    3.730    0.000    4.000
   227.96    3.935    3.730    0.000    4.000
   228.03    3.935    3.730    0.000    4.000
   228.10    3.935    3.730    0.000    4.000
   228.16    3.935    3.730    0.000    4.000
   228.23    3.935    3.730    0.000    4.000
   228.29    3.935    3.730    0.000    4.000
   228.36    3.935    3.730    0.000    4.000
   228.43    3.935    3.730    0.000    4.000
   228.49    3.935    3.730    0.000    4.000
   228.56    3.935    3.730    0.000    4.000
   228.62    3.935    3.730    0.000    4.000
   228.69    3.935    3.730    0.000    4.000
   228.76    3.935    3.730    0.000    4.000
   228.82    3.935    3.730    0.000    4.000
   228.89    3.935    3.730    0.000    4.000
   228.95    3.935    3.730    0.000    4.000
   229.02    3.935    3.730    0.000    4.000
   229.09    3.935    3.730    0.000    4.000
   229.15    3.935    3.730    0.000    4.000
   229.22    3.935    3.730    0.000    4.000
   229.28    3.935    3.730    0.000    4.000
   229.35    3.935    3.730    0.000    4.000
   229.42    3.935    3.730    0.000    4.000
   229.48    3.935    3.730    0.000    4.000
   229.55    3.935    3.730    0.000    4.000
   229.61    3.935    3.730    0.000    4.000
   229.68    3.935    3.730    0.000    4.000
   229.75    3.935    3.730    0.000    4.000
   229.81    3.935    3.730    0.000    4.000
   229.88    3.935    3.730    0.000    4.000
   229.94    3.935    3.730    0.000    4.000
   230.01    3.935    3.730    0.000    4.000
   230.08    3.935    3.730    0.000    4.000
   230.14    3.935    3.730    0.000    4.000
   230.21    3.935    3.730    0.000    4.000
   230.27    3.935    3.730    0.000    4.000
   230.34    3.935    3.730    0.000    4.000
   230.41    3.935    3.730    0.000    4.000
   230.47    3.935    3.730    0.000    4.000
   230.54    3.935    3.730    0.000    4.000
   230.60    3.935    3.730    0.000    4.000
   230.67    3.935    3.730    0.000    4.000
   230.74    3.935    3.730    0.000    4.000
   230.80    3.935    3.730    0.000    4.000
   230.87    3.935    3.730    0.000    4.000
   230.93    3.935    3.730    0.000    4.000
   231.00    3.935    3.730    0.000    4.000
   231.07    3.935    3.730    0.000    4.000
   231.13    3.935    3.730    0.000    4.000
   231.20    3.935    3.730    0.000    4.000
   231.26    3.935    3.730    0.000    4.000
   231.33    3.935    3.730    0.000    4.000
   231.40    3.935    3.730    0.000    4.000
   231.46    3.935    3.730    0.000    4.000
   231.53    3.935    3.730    0.000    4.000
   231.59    3.935    3.730    0.000    4.000
   231.66    3.935    3.730    0.000    4.000
   231.73    3.935    3.730    0.000    4.000
   231.79    3.935    3.730    0.000    4.000
   231.86    3.935    3.730    0.000    4.000
   231.92    3.935    3.730    0.000    4.000
   231.99    3.935    3.730    0.000    4.000
   232.06    3.935    3.730    0.000    4.000
   232.12    3.935    3.730    0.000    4.000
   232.19    3.935    3.730    0.000    4.000
   232.25    3.935    3.730    0.000    4.000
   232.32    3.935    3.730    0.000    4.000
   232.39    3.935    3.730    0.000    4.000
   232.45    3.935    3.730    0.000    4.000
   232.52    3.935    3.730    0.000    4.000
   232.58    3.935    3.730    0.000    4.000
   232.65    3.935    3.730    0.000    4.000
   232.72    3.935    3.730    0.000    4.000
   232.78    3.935    3.730    0.000    4.000
   232.85    3.935    3.730    0.000    4.000
   232.91    3.935    3.730    0.000    4.000
   232.98    3.940    3.730    0.000    4.000
   233.05    3.940    3.730    0.000    4.000
   233.11    3.940    3.730    0.000    4.000
   233.18    3.935    3.730    0.000    4.000
   233.24    3.935    3.730    0.000    4.000
   233.31    3.935    3.730    0.000    4.000
   233.38    3.935    3.730    0.000    4.000
   233.44    3.935    3.730    0.000    4.000
   233.51    3.935    3.730    0.000    4.000
   233.57    3.935    3.730    0.000    4.000
   233.64    3.935    3.730    0.000    4.000
   233.71    3.935    3.730    0.000    4.000
   233.77    3.935    3.730    0.000    4.000
   233.84    3.935    3.730    0.000    4.000
   233.90    3.935    3.730    0.000    4.000
   233.97    3.935    3.730    0.000    4.000
   234.04    3.935    3.730    0.000    4.000
   234.10    3.940    3.730    0.000    4.000
   234.17    3.935    3.730    0.000    4.000
   234.23    3.935    3.730    0.000    4.000
   234.30    3.940    3.730    0.000    4.000
   234.37    3.940    3.730    0.000    4.000
   234.43    3.935    3.730    0.000    4.000
   234.50    3.940    3.730    0.000    4.000
   234.56    3.940    3.730    0.000    4.000
   234.63    3.935    3.730    0.000    4.000
   234.70    3.940    3.730    0.000    4.000
   234.76    3.935    3.730    0.000    4.000
   234.83    3.940    3.730    0.000    4.000
   234.89    3.935    3.730    0.000    4.000
   234.96    3.935    3.730    0.000    4.000
   235.03    3.940    3.730    0.000    4.000
   235.09    3.940    3.730    0.000    4.000
   235.16    3.940    3.730    0.000    4.000
   235.22    3.935    3.730    0.000    4.000
   235.29    3.940    3.730    0.000    4.000
   235.36    3.940    3.730    0.000    4.000
   235.42    3.940    3.730    0.000    4.000
   235.49    3.940    3.730    0.000    4.000
   235.55    3.940    3.730    0.000    4.000
   235.62    3.940    3.730    0.000    4.000
   235.69    3.935    3.730    0.000    4.000
   235.75    3.940    3.730    0.000    4.000
   235.82    3.935    3.730    0.000    4.000
   235.88    3.940    3.730    0.000    4.000
   235.95    3.935    3.730    0.000    4.000
   236.02    3.940    3.730    0.000    4.000
   236.08    3.935    3.730    0.000    4.000
   236.15    3.935    3.730    0.000    4.000
   236.21    3.940    3.730    0.000    4.000
   236.28    3.940    3.730    0.000    4.000
   236.35    3.940    3.730    0.000    4.000
   236.41    3.940    3.730    0.000    4.000
   236.48    3.935    3.730    0.000    4.000
   236.54    3.940    3.730    0.000    4.000
   236.61    3.940    3.730    0.000    4.000
   236.68    3.940    3.730    0.000    4.000
   236.74    3.940    3.730    0.000    4.000
   236.81    3.940    3.730    0.000    4.000
   236.87    3.940    3.730    0.000    4.000
   236.94    3.940    3.730    0.000    4.000
   237.01    3.940    3.730    0.000    4.000
   237.07    3.940    3.730    0.000    4.000
   237.14    3.940    3.730    0.000    4.000
   237.20    3.940    3.730    0.000    4.000
   237.27    3.940    3.730    0.000    4.000
   237.34    3.940    3.730    0.000    4.000
   237.40    3.940    3.730    0.000    4.000
   237.47    3.940    3.730    0.000    4.000
   237.53    3.940    3.730    0.000    4.000
   237.60    3.940    3.730    0.000    4.000
   237.67    3.940    3.730    0.000    4.000
   237.73    3.940    3.730    0.000    4.000
   237.80    3.940    3.730    0.000    4.000
   237.86    3.940    3.730    0.000    4.000
   237.93    3.940    3.730    0.000    4.000
   238.00    3.940    3.730    0.000    4.000
   238.06    3.940    3.730    0.000    4.000
   238.13    3.940    3.730    0.000    4.000
   238.19    3.940    3.730    0.000    4.000
   238.26    3.940    3.730    0.000    4.000
   238.33    3.940    3.730    0.000    4.000
   238.39    3.940    3.730    0.000    4.000
   238.46    3.940    3.730    0.000    4.000
   238.52    3.935    3.730    0.000    4.000
   238.59    3.940    3.730    0.000    4.000
   238.66    3.935    3.730    0.000    4.000
   238.72    3.935    3.730    0.000    4.000
   238.79    3.935    3.730    0.000    4.000
   238.85    3.935    3.730    0.000    4.000
   238.92    3.935    3.730    0.000    4.000
   238.99    3.935    3.730    0.000    4.000
   239.05    3.935    3.730    0.000    4.000
   239.12    3.935    3.730    0.000    4.000
   239.18    3.935    3.730    0.000    4.000
   239.25    3.935    3.730    0.000    4.000
   239.32    3.935    3.730    0.000    4.000
   239.38    3.935    3.730    0.000    4.000
   239.45    3.935    3.730    0.000    4.000
   239.51    3.935    3.730    0.000    4.000
   239.58    3.935    3.730    0.000    4.000
   239.65    3.935    3.730    0.000    4.000
   239.71    3.935    3.730    0.000    4.000
   239.78    3.935    3.730    0.000    4.000
   239.84    3.935    3.730    0.000    4.000
   239.91    3.935    3.730    0.000    4.000
   239.98    3.940    3.730    0.000    4.000
   240.04    3.940    3.730    0.000    4.000
   240.11    3.940    3.730    0.000    4.000
   240.17    3.940    3.730    0.000    4.000
   240.24    3.940    3.730    0.000    4.000
   240.31    3.940    3.730    0.000    4.000
