
Data series 3

    Time       T1       T2  shutter Setpoint 
   803.42    5.005    4.650    0.000    5.000
   803.48    5.000    4.650    0.000    5.000
   803.55    5.000    4.650    0.000    5.000
   803.62    5.000    4.650    0.000    5.000
   803.68    5.000    4.650    0.000    5.000
   803.75    5.000    4.650    0.000    5.000
   803.81    5.000    4.650    0.000    5.000
   803.88    5.000    4.650    0.000    5.000
   803.95    5.000    4.650    0.000    5.000
   804.01    5.000    4.650    0.000    5.000
   804.08    5.000    4.650    0.000    5.000
   804.14    5.000    4.650    0.000    5.000
   804.21    5.000    4.650    0.000    5.000
   804.28    5.000    4.655    0.000    5.000
   804.34    5.000    4.650    0.000    5.000
   804.41    5.000    4.650    0.000    5.000
   804.47    5.000    4.650    0.000    5.000
   804.54    5.000    4.650    0.000    5.000
   804.61    5.000    4.650    0.000    5.000
   804.67    5.000    4.650    0.000    5.000
   804.74    5.000    4.650    0.000    5.000
   804.80    5.000    4.655    0.000    5.000
   804.87    5.000    4.650    0.000    5.000
   804.94    5.000    4.650    0.000    5.000
   805.00    5.000    4.650    0.000    5.000
   805.07    5.000    4.650    0.000    5.000
   805.13    5.000    4.650    0.000    5.000
   805.20    5.000    4.655    0.000    5.000
   805.27    4.995    4.650    0.000    5.000
   805.33    4.995    4.650    0.000    5.000
   805.40    4.995    4.650    0.000    5.000
   805.46    4.995    4.650    0.000    5.000
   805.53    4.995    4.650    0.000    5.000
   805.60    4.995    4.650    0.000    5.000
   805.66    4.995    4.655    0.000    5.000
   805.73    4.995    4.655    0.000    5.000
   805.79    4.995    4.655    0.000    5.000
   805.86    4.995    4.655    0.000    5.000
   805.93    4.995    4.655    0.000    5.000
   805.99    4.995    4.655    0.000    5.000
   806.06    4.995    4.655    0.000    5.000
   806.12    4.995    4.655    0.000    5.000
   806.19    4.995    4.655    0.000    5.000
   806.26    4.995    4.655    0.000    5.000
   806.32    4.995    4.655    0.000    5.000
   806.39    4.995    4.655    0.000    5.000
   806.45    4.995    4.650    0.000    5.000
   806.52    4.995    4.650    0.000    5.000
   806.59    4.990    4.650    0.000    5.000
   806.65    4.990    4.650    0.000    5.000
   806.72    4.990    4.650    0.000    5.000
   806.78    4.990    4.650    0.000    5.000
   806.85    4.990    4.650    0.000    5.000
   806.92    4.990    4.650    0.000    5.000
   806.98    4.990    4.650    0.000    5.000
   807.05    4.990    4.650    0.000    5.000
   807.11    4.990    4.650    0.000    5.000
   807.18    4.990    4.650    0.000    5.000
   807.25    4.990    4.650    0.000    5.000
   807.31    4.990    4.650    0.000    5.000
   807.38    4.990    4.650    0.000    5.000
   807.44    4.990    4.650    0.000    5.000
   807.51    4.990    4.650    0.000    5.000
   807.58    4.990    4.650    0.000    5.000
   807.64    4.990    4.650    0.000    5.000
   807.71    4.990    4.650    0.000    5.000
   807.77    4.990    4.655    0.000    5.000
   807.84    4.990    4.650    0.000    5.000
   807.91    4.990    4.655    0.000    5.000
   807.97    4.990    4.655    0.000    5.000
   808.04    4.990    4.655    0.000    5.000
   808.10    4.990    4.650    0.000    5.000
   808.17    4.990    4.650    0.000    5.000
   808.24    4.990    4.650    0.000    5.000
   808.30    4.990    4.650    0.000    5.000
   808.37    4.990    4.650    0.000    5.000
   808.43    4.990    4.655    0.000    5.000
   808.50    4.990    4.655    0.000    5.000
   808.57    4.990    4.655    0.000    5.000
   808.63    4.990    4.655    0.000    5.000
   808.70    4.990    4.655    0.000    5.000
   808.76    4.990    4.655    0.000    5.000
   808.83    4.990    4.655    0.000    5.000
   808.90    4.990    4.655    0.000    5.000
   808.96    4.990    4.655    0.000    5.000
   809.03    4.990    4.655    0.000    5.000
   809.09    4.990    4.655    0.000    5.000
   809.16    4.990    4.655    0.000    5.000
   809.23    4.990    4.655    0.000    5.000
   809.29    4.990    4.655    0.000    5.000
   809.36    4.990    4.655    0.000    5.000
   809.42    4.990    4.655    0.000    5.000
   809.49    4.990    4.655    0.000    5.000
   809.56    4.990    4.655    0.000    5.000
   809.62    4.990    4.655    0.000    5.000
   809.69    4.990    4.655    0.000    5.000
   809.75    4.990    4.655    0.000    5.000
   809.82    4.990    4.655    0.000    5.000
   809.89    4.990    4.655    0.000    5.000
   809.95    4.990    4.655    0.000    5.000
   810.02    4.990    4.655    0.000    5.000
   810.08    4.990    4.655    0.000    5.000
   810.15    4.990    4.655    0.000    5.000
   810.22    4.990    4.655    0.000    5.000
   810.28    4.990    4.655    0.000    5.000
   810.35    4.990    4.655    0.000    5.000
   810.41    4.990    4.655    0.000    5.000
   810.48    4.990    4.655    0.000    5.000
   810.55    4.990    4.655    0.000    5.000
   810.61    4.995    4.655    0.000    5.000
   810.68    4.990    4.655    0.000    5.000
   810.74    4.995    4.655    0.000    5.000
   810.81    4.990    4.655    0.000    5.000
   810.88    4.990    4.655    0.000    5.000
   810.94    4.990    4.655    0.000    5.000
   811.01    4.990    4.650    0.000    5.000
   811.07    4.990    4.655    0.000    5.000
   811.14    4.990    4.655    0.000    5.000
   811.21    4.990    4.655    0.000    5.000
   811.27    4.990    4.655    0.000    5.000
   811.34    4.990    4.655    0.000    5.000
   811.40    4.990    4.655    0.000    5.000
   811.47    4.990    4.655    0.000    5.000
   811.54    4.990    4.655    0.000    5.000
   811.60    4.990    4.655    0.000    5.000
   811.67    4.990    4.655    0.000    5.000
   811.73    4.990    4.655    0.000    5.000
   811.80    4.990    4.655    0.000    5.000
   811.87    4.990    4.655    0.000    5.000
   811.93    4.990    4.655    0.000    5.000
   812.00    4.990    4.655    0.000    5.000
   812.06    4.990    4.655    0.000    5.000
   812.13    4.990    4.655    0.000    5.000
   812.20    4.990    4.655    0.000    5.000
   812.26    4.990    4.655    0.000    5.000
   812.33    4.990    4.655    0.000    5.000
   812.39    4.990    4.655    0.000    5.000
   812.46    4.990    4.655    0.000    5.000
   812.53    4.990    4.655    0.000    5.000
   812.59    4.990    4.655    0.000    5.000
   812.66    4.990    4.655    0.000    5.000
   812.72    4.990    4.655    0.000    5.000
   812.79    4.990    4.655    0.000    5.000
   812.86    4.990    4.655    0.000    5.000
   812.92    4.990    4.655    0.000    5.000
   812.99    4.990    4.655    0.000    5.000
   813.05    4.990    4.655    0.000    5.000
   813.12    4.995    4.655    0.000    5.000
   813.19    4.995    4.655    0.000    5.000
   813.25    4.995    4.655    0.000    5.000
   813.32    4.995    4.650    0.000    5.000
   813.38    4.995    4.650    0.000    5.000
   813.45    4.995    4.655    0.000    5.000
   813.52    4.995    4.650    0.000    5.000
   813.58    4.995    4.650    0.000    5.000
   813.65    4.995    4.650    0.000    5.000
   813.71    4.995    4.650    0.000    5.000
   813.78    4.995    4.655    0.000    5.000
   813.85    4.995    4.650    0.000    5.000
   813.91    4.995    4.650    0.000    5.000
   813.98    4.995    4.650    0.000    5.000
   814.04    4.995    4.650    0.000    5.000
   814.11    4.995    4.655    0.000    5.000
   814.18    4.995    4.655    0.000    5.000
   814.24    4.995    4.655    0.000    5.000
   814.31    5.000    4.655    0.000    5.000
   814.37    4.995    4.655    0.000    5.000
   814.44    5.000    4.655    0.000    5.000
   814.51    5.000    4.655    0.000    5.000
   814.57    5.000    4.655    0.000    5.000
   814.64    5.000    4.655    0.000    5.000
   814.70    5.000    4.655    0.000    5.000
   814.77    5.000    4.655    0.000    5.000
   814.84    5.000    4.655    0.000    5.000
   814.90    5.000    4.655    0.000    5.000
   814.97    4.995    4.655    0.000    5.000
   815.03    4.995    4.655    0.000    5.000
   815.10    4.995    4.655    0.000    5.000
   815.17    4.995    4.655    0.000    5.000
   815.23    4.995    4.655    0.000    5.000
   815.30    4.995    4.655    0.000    5.000
   815.36    4.995    4.655    0.000    5.000
   815.43    4.995    4.655    0.000    5.000
   815.50    4.995    4.655    0.000    5.000
   815.56    4.995    4.655    0.000    5.000
   815.63    4.995    4.655    0.000    5.000
   815.69    4.995    4.655    0.000    5.000
   815.76    4.995    4.655    0.000    5.000
   815.83    4.995    4.655    0.000    5.000
   815.89    4.995    4.655    0.000    5.000
   815.96    4.995    4.655    0.000    5.000
   816.02    4.995    4.655    0.000    5.000
   816.09    4.995    4.655    0.000    5.000
   816.16    4.995    4.655    0.000    5.000
   816.22    4.995    4.655    0.000    5.000
   816.29    4.995    4.655    0.000    5.000
   816.35    4.995    4.655    0.000    5.000
   816.42    4.995    4.655    0.000    5.000
   816.49    4.995    4.655    0.000    5.000
   816.55    4.995    4.655    0.000    5.000
   816.62    4.995    4.655    0.000    5.000
   816.68    4.995    4.655    0.000    5.000
   816.75    4.995    4.655    0.000    5.000
   816.82    4.995    4.655    0.000    5.000
   816.88    4.995    4.655    0.000    5.000
   816.95    4.995    4.655    0.000    5.000
   817.01    4.990    4.655    0.000    5.000
   817.08    4.995    4.655    0.000    5.000
   817.15    4.995    4.655    0.000    5.000
   817.21    4.995    4.655    0.000    5.000
   817.28    4.995    4.655    0.000    5.000
   817.34    4.995    4.655    0.000    5.000
   817.41    4.995    4.655    0.000    5.000
   817.48    4.995    4.655    0.000    5.000
   817.54    4.995    4.655    0.000    5.000
   817.61    4.995    4.655    0.000    5.000
   817.67    4.995    4.655    0.000    5.000
   817.74    4.995    4.655    0.000    5.000
   817.81    4.995    4.655    0.000    5.000
   817.87    4.995    4.655    0.000    5.000
   817.94    4.995    4.650    0.000    5.000
   818.00    4.995    4.650    0.000    5.000
   818.07    4.995    4.655    0.000    5.000
   818.14    4.995    4.655    0.000    5.000
   818.20    4.995    4.650    0.000    5.000
   818.27    4.995    4.650    0.000    5.000
   818.33    5.000    4.650    0.000    5.000
   818.40    5.000    4.650    0.000    5.000
   818.47    5.000    4.650    0.000    5.000
   818.53    4.995    4.655    0.000    5.000
   818.60    5.000    4.650    0.000    5.000
   818.66    5.000    4.650    0.000    5.000
   818.73    5.000    4.650    0.000    5.000
   818.80    5.000    4.650    0.000    5.000
   818.86    5.000    4.650    0.000    5.000
   818.93    5.000    4.650    0.000    5.000
   818.99    5.000    4.650    0.000    5.000
   819.06    5.000    4.650    0.000    5.000
   819.13    5.000    4.650    0.000    5.000
   819.19    5.000    4.650    0.000    5.000
   819.26    5.000    4.650    0.000    5.000
   819.32    5.000    4.650    0.000    5.000
   819.39    5.000    4.650    0.000    5.000
   819.46    5.000    4.650    0.000    5.000
   819.52    5.000    4.650    0.000    5.000
   819.59    5.000    4.650    0.000    5.000
   819.65    5.005    4.650    0.000    5.000
   819.72    5.005    4.650    0.000    5.000
   819.79    5.005    4.650    0.000    5.000
   819.85    5.005    4.650    0.000    5.000
   819.92    5.005    4.650    0.000    5.000
   819.98    5.005    4.650    0.000    5.000
   820.05    5.005    4.650    0.000    5.000
   820.12    5.005    4.650    0.000    5.000
   820.18    5.005    4.650    0.000    5.000
   820.25    5.005    4.650    0.000    5.000
   820.31    5.005    4.650    0.000    5.000
   820.38    5.005    4.650    0.000    5.000
   820.45    5.005    4.650    0.000    5.000
   820.51    5.005    4.650    0.000    5.000
   820.58    5.005    4.650    0.000    5.000
   820.64    5.005    4.650    0.000    5.000
   820.71    5.005    4.650    0.000    5.000
   820.78    5.005    4.650    0.000    5.000
   820.84    5.005    4.650    0.000    5.000
   820.91    5.005    4.650    0.000    5.000
   820.97    5.005    4.650    0.000    5.000
   821.04    5.005    4.650    0.000    5.000
   821.11    5.005    4.650    0.000    5.000
   821.17    5.005    4.650    0.000    5.000
   821.24    5.005    4.650    0.000    5.000
   821.30    5.005    4.650    0.000    5.000
   821.37    5.005    4.650    0.000    5.000
   821.44    5.005    4.650    0.000    5.000
   821.50    5.005    4.650    0.000    5.000
   821.57    5.005    4.650    0.000    5.000
   821.63    5.005    4.650    0.000    5.000
   821.70    5.005    4.650    0.000    5.000
   821.77    5.005    4.650    0.000    5.000
   821.83    5.005    4.650    0.000    5.000
   821.90    5.005    4.650    0.000    5.000
   821.96    5.005    4.650    0.000    5.000
   822.03    5.005    4.650    0.000    5.000
   822.10    5.005    4.650    0.000    5.000
   822.16    5.005    4.650    0.000    5.000
   822.23    5.005    4.650    0.000    5.000
   822.29    5.005    4.650    0.000    5.000
   822.36    5.005    4.650    0.000    5.000
   822.43    5.005    4.650    0.000    5.000
   822.49    5.005    4.650    0.000    5.000
   822.56    5.005    4.650    0.000    5.000
   822.62    5.005    4.650    0.000    5.000
   822.69    5.005    4.650    0.000    5.000
   822.76    5.005    4.650    0.000    5.000
   822.82    5.005    4.650    0.000    5.000
   822.89    5.005    4.650    0.000    5.000
   822.95    5.005    4.650    0.000    5.000
   823.02    5.005    4.650    0.000    5.000
   823.09    5.005    4.650    0.000    5.000
   823.15    5.005    4.650    0.000    5.000
   823.22    5.005    4.650    0.000    5.000
   823.28    5.005    4.650    0.000    5.000
   823.35    5.005    4.650    0.000    5.000
   823.42    5.005    4.650    0.000    5.000
   823.48    5.005    4.650    0.000    5.000
   823.55    5.005    4.650    0.000    5.000
   823.61    5.005    4.650    0.000    5.000
   823.68    5.005    4.650    0.000    5.000
   823.75    5.005    4.650    0.000    5.000
   823.81    5.005    4.650    0.000    5.000
   823.88    5.005    4.650    0.000    5.000
   823.94    5.005    4.650    0.000    5.000
   824.01    5.005    4.650    0.000    5.000
   824.08    5.005    4.650    0.000    5.000
