Data export from TecQuipment CE2000

Data series 3

    Time       T1  shutter setpoint   PI o/p 
   628.90    5.010   10.000    5.000   -1.690
   629.00    5.010   10.000    5.000   -1.691
   629.10    5.010   10.000    5.000   -1.692
   629.20    5.010   10.000    5.000   -1.694
   629.30    5.010   10.000    5.000   -1.695
   629.40    5.010   10.000    5.000   -1.696
   629.50    5.010   10.000    5.000   -1.698
   629.60    5.005   10.000    5.000   -1.548
   629.70    5.005   10.000    5.000   -1.549
   629.80    5.005   10.000    5.000   -1.549
   629.90    5.005   10.000    5.000   -1.550
   630.00    5.005   10.000    5.000   -1.551
   630.10    5.005   10.000    5.000   -1.551
   630.20    5.005   10.000    5.000   -1.552
   630.30    5.005   10.000    5.000   -1.553
   630.40    5.005   10.000    5.000   -1.553
   630.50    5.005   10.000    5.000   -1.554
   630.60    5.005   10.000    5.000   -1.555
   630.70    5.005   10.000    5.000   -1.555
   630.80    5.005   10.000    5.000   -1.556
   630.90    5.000   10.000    5.000   -1.406
   631.00    5.000   10.000    5.000   -1.406
   631.10    5.000   10.000    5.000   -1.406
   631.20    5.000   10.000    5.000   -1.406
   631.30    5.000   10.000    5.000   -1.406
   631.40    5.000   10.000    5.000   -1.406
   631.50    5.000   10.000    5.000   -1.406
   631.60    5.000   10.000    5.000   -1.406
   631.70    5.000   10.000    5.000   -1.406
   631.80    5.000   10.000    5.000   -1.406
   631.90    5.000   10.000    5.000   -1.406
   632.00    5.000   10.000    5.000   -1.406
   632.10    4.995   10.000    5.000   -1.255
   632.20    4.995   10.000    5.000   -1.255
   632.30    4.995   10.000    5.000   -1.254
   632.40    4.995   10.000    5.000   -1.253
   632.50    4.995   10.000    5.000   -1.253
   632.60    4.995   10.000    5.000   -1.252
   632.70    4.995   10.000    5.000   -1.251
   632.80    4.995   10.000    5.000   -1.251
   632.90    4.995   10.000    5.000   -1.250
   633.00    4.995   10.000    5.000   -1.249
   633.10    4.995   10.000    5.000   -1.249
   633.20    4.995   10.000    5.000   -1.248
   633.30    4.995   10.000    5.000   -1.247
   633.40    4.995   10.000    5.000   -1.247
   633.50    4.990   10.000    5.000   -1.096
   633.60    4.990   10.000    5.000   -1.094
   633.70    4.990   10.000    5.000   -1.093
   633.80    4.990   10.000    5.000   -1.092
   633.90    4.990   10.000    5.000   -1.090
   634.00    4.990   10.000    5.000   -1.089
   634.10    4.990   10.000    5.000   -1.088
   634.20    4.990   10.000    5.000   -1.086
   634.30    4.990   10.000    5.000   -1.085
   634.40    4.990   10.000    5.000   -1.084
   634.50    4.990   10.000    5.000   -1.083
   634.60    4.990   10.000    5.000   -1.081
   634.70    4.990   10.000    5.000   -1.080
   634.80    4.990   10.000    5.000   -1.079
   634.90    4.990   10.000    5.000   -1.077
   635.00    4.990   10.000    5.000   -1.076
   635.10    4.990   10.000    5.000   -1.075
   635.20    4.990   10.000    5.000   -1.073
   635.30    4.990   10.000    5.000   -1.072
   635.40    4.990   10.000    5.000   -1.071
   635.50    4.990   10.000    5.000   -1.070
   635.60    4.990   10.000    5.000   -1.068
   635.70    4.985   10.000    5.000   -0.916
   635.80    4.985   10.000    5.000   -0.914
   635.90    4.985   10.000    5.000   -0.912
   636.00    4.985   10.000    5.000   -0.910
   636.10    4.985   10.000    5.000   -0.909
   636.20    4.985   10.000    5.000   -0.907
   636.30    4.985   10.000    5.000   -0.905
   636.40    4.985   10.000    5.000   -0.903
   636.50    4.985   10.000    5.000   -0.901
   636.60    4.985   10.000    5.000   -0.899
   636.70    4.985   10.000    5.000   -0.897
   636.80    4.985   10.000    5.000   -0.895
   636.90    4.985   10.000    5.000   -0.893
   637.00    4.985   10.000    5.000   -0.891
   637.10    4.985   10.000    5.000   -0.889
   637.20    4.985   10.000    5.000   -0.887
   637.30    4.985   10.000    5.000   -0.885
   637.40    4.985   10.000    5.000   -0.883
   637.50    4.980   10.000    5.000   -0.731
   637.60    4.980   10.000    5.000   -0.728
   637.70    4.985   10.000    5.000   -0.876
   637.80    4.980   10.000    5.000   -0.723
   637.90    4.980   10.000    5.000   -0.721
   638.00    4.980   10.000    5.000   -0.718
   638.10    4.980   10.000    5.000   -0.716
   638.20    4.980   10.000    5.000   -0.713
   638.30    4.980   10.000    5.000   -0.710
   638.40    4.980   10.000    5.000   -0.708
   638.50    4.980   10.000    5.000   -0.705
   638.60    4.980   10.000    5.000   -0.703
   638.70    4.980   10.000    5.000   -0.700
   638.80    4.980   10.000    5.000   -0.697
   638.90    4.980   10.000    5.000   -0.695
   639.00    4.980   10.000    5.000   -0.692
   639.10    4.980   10.000    5.000   -0.690
   639.20    4.980   10.000    5.000   -0.687
   639.30    4.980   10.000    5.000   -0.684
   639.40    4.980   10.000    5.000   -0.682
   639.50    4.980   10.000    5.000   -0.679
   639.60    4.980   10.000    5.000   -0.677
   639.70    4.980   10.000    5.000   -0.674
   639.80    4.980   10.000    5.000   -0.671
   639.90    4.980   10.000    5.000   -0.669
   640.00    4.980   10.000    5.000   -0.666
   640.10    4.980   10.000    5.000   -0.664
   640.20    4.980   10.000    5.000   -0.661
   640.30    4.980   10.000    5.000   -0.658
   640.40    4.980   10.000    5.000   -0.656
   640.50    4.985   10.000    5.000   -0.804
   640.60    4.985   10.000    5.000   -0.802
   640.70    4.980   10.000    5.000   -0.649
   640.80    4.980   10.000    5.000   -0.647
   640.90    4.980   10.000    5.000   -0.644
   641.00    4.985   10.000    5.000   -0.792
   641.10    4.985   10.000    5.000   -0.790
   641.20    4.985   10.000    5.000   -0.788
   641.30    4.985   10.000    5.000   -0.786
   641.40    4.985   10.000    5.000   -0.784
   641.50    4.985   10.000    5.000   -0.782
   641.60    4.985   10.000    5.000   -0.780
   641.70    4.985   10.000    5.000   -0.779
   641.80    4.985   10.000    5.000   -0.777
   641.90    4.985   10.000    5.000   -0.775
   642.00    4.985   10.000    5.000   -0.773
   642.10    4.985   10.000    5.000   -0.771
   642.20    4.985   10.000    5.000   -0.769
   642.30    4.985   10.000    5.000   -0.767
   642.40    4.985   10.000    5.000   -0.765
   642.50    4.985   10.000    5.000   -0.763
   642.60    4.985   10.000    5.000   -0.761
   642.70    4.985   10.000    5.000   -0.759
   642.80    4.985   10.000    5.000   -0.757
   642.90    4.985   10.000    5.000   -0.755
   643.00    4.985   10.000    5.000   -0.753
   643.10    4.985   10.000    5.000   -0.751
   643.20    4.985   10.000    5.000   -0.749
   643.30    4.985   10.000    5.000   -0.747
   643.40    4.985   10.000    5.000   -0.745
   643.50    4.985   10.000    5.000   -0.743
   643.60    4.985   10.000    5.000   -0.741
   643.70    4.985   10.000    5.000   -0.740
   643.80    4.985   10.000    5.000   -0.738
   643.90    4.985   10.000    5.000   -0.736
   644.00    4.990   10.000    5.000   -0.884
   644.10    4.990   10.000    5.000   -0.883
   644.20    4.990   10.000    5.000   -0.882
   644.30    4.990   10.000    5.000   -0.880
   644.40    4.990   10.000    5.000   -0.879
   644.50    4.990   10.000    5.000   -0.878
   644.60    4.990   10.000    5.000   -0.876
   644.70    4.990   10.000    5.000   -0.875
   644.80    4.990   10.000    5.000   -0.874
   644.90    4.990   10.000    5.000   -0.873
   645.00    4.990   10.000    5.000   -0.871
   645.10    4.990   10.000    5.000   -0.870
   645.20    4.990   10.000    5.000   -0.869
   645.30    4.990   10.000    5.000   -0.867
   645.40    4.990   10.000    5.000   -0.866
   645.50    4.990   10.000    5.000   -0.865
   645.60    4.990   10.000    5.000   -0.863
   645.70    4.995   10.000    5.000   -1.013
   645.80    4.995   10.000    5.000   -1.012
   645.90    4.995   10.000    5.000   -1.012
   646.00    4.995   10.000    5.000   -1.011
   646.10    4.995   10.000    5.000   -1.010
   646.20    4.995   10.000    5.000   -1.010
   646.30    4.995   10.000    5.000   -1.009
   646.40    4.995   10.000    5.000   -1.008
   646.50    4.995   10.000    5.000   -1.008
   646.60    4.995   10.000    5.000   -1.007
   646.70    4.995   10.000    5.000   -1.006
   646.80    4.995   10.000    5.000   -1.006
   646.90    4.995   10.000    5.000   -1.005
   647.00    4.995   10.000    5.000   -1.004
   647.10    4.995   10.000    5.000   -1.004
   647.20    4.995   10.000    5.000   -1.003
   647.30    4.995   10.000    5.000   -1.002
   647.40    4.995   10.000    5.000   -1.002
   647.50    4.995   10.000    5.000   -1.001
   647.60    4.995   10.000    5.000   -1.000
   647.70    5.000   10.000    5.000   -1.150
   647.80    5.000   10.000    5.000   -1.150
   647.90    5.000   10.000    5.000   -1.150
   648.00    5.000   10.000    5.000   -1.150
   648.10    5.000   10.000    5.000   -1.150
   648.20    5.000   10.000    5.000   -1.150
   648.30    5.000   10.000    5.000   -1.150
   648.40    5.000   10.000    5.000   -1.150
   648.50    5.000   10.000    5.000   -1.150
   648.60    5.000   10.000    5.000   -1.150
   648.70    5.000   10.000    5.000   -1.150
   648.80    5.000   10.000    5.000   -1.150
   648.90    5.000   10.000    5.000   -1.150
   649.00    5.000   10.000    5.000   -1.150
   649.10    5.000   10.000    5.000   -1.150
   649.20    5.000   10.000    5.000   -1.150
   649.30    5.000   10.000    5.000   -1.150
   649.40    5.005   10.000    5.000   -1.301
   649.50    5.005   10.000    5.000   -1.302
   649.60    5.005   10.000    5.000   -1.302
   649.70    5.005   10.000    5.000   -1.303
   649.80    5.005   10.000    5.000   -1.304
   649.90    5.005   10.000    5.000   -1.304
   650.00    5.005   10.000    5.000   -1.305
   650.10    5.005   10.000    5.000   -1.306
   650.20    5.005   10.000    5.000   -1.306
   650.30    5.005   10.000    5.000   -1.307
   650.40    5.005   10.000    5.000   -1.308
   650.50    5.005   10.000    5.000   -1.308
   650.60    5.005   10.000    5.000   -1.309
   650.70    5.005   10.000    5.000   -1.310
   650.80    5.005   10.000    5.000   -1.310
   650.90    5.005   10.000    5.000   -1.311
   651.00    5.005   10.000    5.000   -1.312
   651.10    5.005   10.000    5.000   -1.312
   651.20    5.010   10.000    5.000   -1.464
   651.30    5.010   10.000    5.000   -1.465
   651.40    5.010   10.000    5.000   -1.466
   651.50    5.010   10.000    5.000   -1.467
   651.60    5.010   10.000    5.000   -1.469
   651.70    5.010   10.000    5.000   -1.470
   651.80    5.010   10.000    5.000   -1.471
   651.90    5.010   10.000    5.000   -1.473
   652.00    5.010   10.000    5.000   -1.474
   652.10    5.010   10.000    5.000   -1.475
   652.20    5.010   10.000    5.000   -1.477
   652.30    5.010   10.000    5.000   -1.478
   652.40    5.010   10.000    5.000   -1.479
   652.50    5.010   10.000    5.000   -1.480
   652.60    5.010   10.000    5.000   -1.482
   652.70    5.010   10.000    5.000   -1.483
   652.80    5.010   10.000    5.000   -1.484
   652.90    5.010   10.000    5.000   -1.486
   653.00    5.010   10.000    5.000   -1.487
   653.10    5.010   10.000    5.000   -1.488
   653.20    5.015   10.000    5.000   -1.640
   653.30    5.015   10.000    5.000   -1.642
   653.40    5.015   10.000    5.000   -1.644
   653.50    5.015   10.000    5.000   -1.646
   653.60    5.015   10.000    5.000   -1.648
   653.70    5.015   10.000    5.000   -1.650
   653.80    5.015   10.000    5.000   -1.652
   653.90    5.015   10.000    5.000   -1.654
   654.00    5.015   10.000    5.000   -1.656
   654.10    5.015   10.000    5.000   -1.658
   654.20    5.015   10.000    5.000   -1.660
   654.30    5.015   10.000    5.000   -1.662
   654.40    5.015   10.000    5.000   -1.664
   654.50    5.015   10.000    5.000   -1.665
   654.60    5.015   10.000    5.000   -1.667
   654.70    5.015   10.000    5.000   -1.669
   654.80    5.015   10.000    5.000   -1.671
   654.90    5.015   10.000    5.000   -1.673
   655.00    5.015   10.000    5.000   -1.675
   655.10    5.015   10.000    5.000   -1.677
   655.20    5.015   10.000    5.000   -1.679
   655.30    5.015   10.000    5.000   -1.681
   655.40    5.015   10.000    5.000   -1.683
   655.50    5.015   10.000    5.000   -1.685
   655.60    5.015   10.000    5.000   -1.687
   655.70    5.015   10.000    5.000   -1.689
   655.80    5.015   10.000    5.000   -1.691
   655.90    5.015   10.000    5.000   -1.693
   656.00    5.015   10.000    5.000   -1.695
   656.10    5.015   10.000    5.000   -1.697
   656.20    5.015   10.000    5.000   -1.699
   656.30    5.015   10.000    5.000   -1.701
   656.40    5.015   10.000    5.000   -1.703
   656.50    5.015   10.000    5.000   -1.704
   656.60    5.015   10.000    5.000   -1.706
   656.70    5.015   10.000    5.000   -1.708
   656.80    5.015   10.000    5.000   -1.710
   656.90    5.015   10.000    5.000   -1.712
   657.00    5.015   10.000    5.000   -1.714
   657.10    5.015   10.000    5.000   -1.716
   657.20    5.015   10.000    5.000   -1.718
   657.30    5.015   10.000    5.000   -1.720
   657.40    5.015   10.000    5.000   -1.722
   657.50    5.015   10.000    5.000   -1.724
   657.60    5.015   10.000    5.000   -1.726
   657.70    5.015   10.000    5.000   -1.728
   657.80    5.015   10.000    5.000   -1.730
   657.90    5.015   10.000    5.000   -1.732
   658.00    5.015   10.000    5.000   -1.734
   658.10    5.015   10.000    5.000   -1.736
   658.20    5.015   10.000    5.000   -1.738
   658.30    5.015   10.000    5.000   -1.740
   658.40    5.015   10.000    5.000   -1.742
   658.50    5.015   10.000    5.000   -1.743
   658.60    5.015   10.000    5.000   -1.745
   658.70    5.015   10.000    5.000   -1.747
   658.80    5.015   10.000    5.000   -1.749
   658.90    5.015   10.000    5.000   -1.751
   659.00    5.015   10.000    5.000   -1.753
   659.10    5.015   10.000    5.000   -1.755
   659.20    5.015   10.000    5.000   -1.757
   659.30    5.015   10.000    5.000   -1.759
   659.40    5.015   10.000    5.000   -1.761
   659.50    5.015   10.000    5.000   -1.763
   659.60    5.015   10.000    5.000   -1.765
   659.70    5.015   10.000    5.000   -1.767
   659.80    5.015   10.000    5.000   -1.769
   659.90    5.015   10.000    5.000   -1.771
   660.00    5.015   10.000    5.000   -1.773
   660.10    5.015   10.000    5.000   -1.775
   660.20    5.015   10.000    5.000   -1.777
   660.30    5.015   10.000    5.000   -1.779
   660.40    5.015   10.000    5.000   -1.781
   660.50    5.015   10.000    5.000   -1.782
   660.60    5.015   10.000    5.000   -1.784
   660.70    5.015   10.000    5.000   -1.786
   660.80    5.015   10.000    5.000   -1.788
   660.90    5.015   10.000    5.000   -1.790
   661.00    5.015   10.000    5.000   -1.792
   661.10    5.015   10.000    5.000   -1.794
   661.20    5.015   10.000    5.000   -1.796
   661.30    5.015   10.000    5.000   -1.798
   661.40    5.010   10.000    5.000   -1.649
   661.50    5.010   10.000    5.000   -1.651
   661.60    5.010   10.000    5.000   -1.652
   661.70    5.010   10.000    5.000   -1.653
   661.80    5.010   10.000    5.000   -1.655
   661.90    5.010   10.000    5.000   -1.656
   662.00    5.010   10.000    5.000   -1.657
   662.10    5.010   10.000    5.000   -1.659
   662.20    5.010   10.000    5.000   -1.660
   662.30    5.010   10.000    5.000   -1.661
   662.40    5.010   10.000    5.000   -1.662
   662.50    5.010   10.000    5.000   -1.664
   662.60    5.010   10.000    5.000   -1.665
   662.70    5.010   10.000    5.000   -1.666
   662.80    5.010   10.000    5.000   -1.668
   662.90    5.010   10.000    5.000   -1.669
   663.00    5.010   10.000    5.000   -1.670
   663.10    5.010   10.000    5.000   -1.672
   663.20    5.010   10.000    5.000   -1.673
   663.30    5.010   10.000    5.000   -1.674
