Data export from TecQuipment CE2000

Data series 2

    Time       T1  shutter setpoint   PI o/p 
   184.20    4.860    0.000    5.000    5.969
   184.30    4.855    0.000    5.000    6.138
   184.40    4.855    0.000    5.000    6.157
   184.50    4.855    0.000    5.000    6.176
   184.60    4.855    0.000    5.000    6.195
   184.70    4.855    0.000    5.000    6.214
   184.80    4.855    0.000    5.000    6.232
   184.90    4.855    0.000    5.000    6.251
   185.00    4.855    0.000    5.000    6.270
   185.10    4.850    0.000    5.000    6.440
   185.20    4.850    0.000    5.000    6.459
   185.30    4.850    0.000    5.000    6.479
   185.40    4.850    0.000    5.000    6.498
   185.50    4.850    0.000    5.000    6.518
   185.60    4.850    0.000    5.000    6.537
   185.70    4.850    0.000    5.000    6.557
   185.80    4.850    0.000    5.000    6.576
   185.90    4.850    0.000    5.000    6.596
   186.00    4.850    0.000    5.000    6.615
   186.10    4.850    0.000    5.000    6.635
   186.20    4.850    0.000    5.000    6.654
   186.30    4.850    0.000    5.000    6.674
   186.40    4.850    0.000    5.000    6.693
   186.50    4.850    0.000    5.000    6.713
   186.60    4.850    0.000    5.000    6.732
   186.70    4.850    0.000    5.000    6.752
   186.80    4.850    0.000    5.000    6.771
   186.90    4.850    0.000    5.000    6.791
   187.00    4.850    0.000    5.000    6.810
   187.10    4.850    0.000    5.000    6.830
   187.20    4.850    0.000    5.000    6.849
   187.30    4.850    0.000    5.000    6.869
   187.40    4.850    0.000    5.000    6.888
   187.50    4.850    0.000    5.000    6.908
   187.60    4.850    0.000    5.000    6.927
   187.70    4.850    0.000    5.000    6.947
   187.80    4.850    0.000    5.000    6.966
   187.90    4.850    0.000    5.000    6.986
   188.00    4.850    0.000    5.000    7.005
   188.10    4.850    0.000    5.000    7.025
   188.20    4.850    0.000    5.000    7.044
   188.30    4.850    0.000    5.000    7.064
   188.40    4.855    0.000    5.000    6.932
   188.50    4.855    0.000    5.000    6.951
   188.60    4.855    0.000    5.000    6.970
   188.70    4.855    0.000    5.000    6.989
   188.80    4.855    0.000    5.000    7.008
   188.90    4.855    0.000    5.000    7.027
   189.00    4.855    0.000    5.000    7.046
   189.10    4.855    0.000    5.000    7.064
   189.20    4.860    0.000    5.000    6.933
   189.30    4.860    0.000    5.000    6.951
   189.40    4.860    0.000    5.000    6.969
   189.50    4.860    0.000    5.000    6.987
   189.60    4.860    0.000    5.000    7.005
   189.70    4.860    0.000    5.000    7.024
   189.80    4.865    0.000    5.000    6.891
   189.90    4.865    0.000    5.000    6.909
   190.00    4.865    0.000    5.000    6.926
   190.10    4.870    0.000    5.000    6.793
   190.20    4.870    0.000    5.000    6.810
   190.30    4.870    0.000    5.000    6.827
   190.40    4.870    0.000    5.000    6.844
   190.50    4.875    0.000    5.000    6.710
   190.60    4.875    0.000    5.000    6.726
   190.70    4.875    0.000    5.000    6.743
   190.80    4.880    0.000    5.000    6.608
   190.90    4.880    0.000    5.000    6.624
   191.00    4.880    0.000    5.000    6.639
   191.10    4.885    0.000    5.000    6.504
   191.20    4.885    0.000    5.000    6.519
   191.30    4.885    0.000    5.000    6.534
   191.40    4.890    0.000    5.000    6.399
   191.50    4.890    0.000    5.000    6.413
   191.60    4.890    0.000    5.000    6.427
   191.70    4.895    0.000    5.000    6.291
   191.80    4.895    0.000    5.000    6.304
   191.90    4.895    0.000    5.000    6.318
   192.00    4.900    0.000    5.000    6.181
   192.10    4.900    0.000    5.000    6.194
   192.20    4.900    0.000    5.000    6.207
   192.30    4.905    0.000    5.000    6.069
   192.40    4.905    0.000    5.000    6.082
   192.50    4.905    0.000    5.000    6.094
   192.60    4.910    0.000    5.000    5.956
   192.70    4.910    0.000    5.000    5.968
   192.80    4.915    0.000    5.000    5.829
   192.90    4.915    0.000    5.000    5.840
   193.00    4.915    0.000    5.000    5.851
   193.10    4.920    0.000    5.000    5.711
   193.20    4.920    0.000    5.000    5.721
   193.30    4.925    0.000    5.000    5.581
   193.40    4.925    0.000    5.000    5.591
   193.50    4.925    0.000    5.000    5.601
   193.60    4.930    0.000    5.000    5.460
   193.70    4.930    0.000    5.000    5.469
   193.80    4.930    0.000    5.000    5.478
   193.90    4.935    0.000    5.000    5.337
   194.00    4.935    0.000    5.000    5.345
   194.10    4.940    0.000    5.000    5.203
   194.20    4.940    0.000    5.000    5.211
   194.30    4.940    0.000    5.000    5.218
   194.40    4.945    0.000    5.000    5.075
   194.50    4.945    0.000    5.000    5.083
   194.60    4.950    0.000    5.000    4.939
   194.70    4.950    0.000    5.000    4.946
   194.80    4.950    0.000    5.000    4.952
   194.90    4.955    0.000    5.000    4.808
   195.00    4.955    0.000    5.000    4.814
   195.10    4.955    0.000    5.000    4.820
   195.20    4.960    0.000    5.000    4.675
   195.30    4.960    0.000    5.000    4.680
   195.40    4.965    0.000    5.000    4.535
   195.50    4.965    0.000    5.000    4.539
   195.60    4.965    0.000    5.000    4.544
   195.70    4.970    0.000    5.000    4.398
   195.80    4.970    0.000    5.000    4.402
   195.90    4.970    0.000    5.000    4.405
   196.00    4.975    0.000    5.000    4.259
   196.10    4.975    0.000    5.000    4.262
   196.20    4.975    0.000    5.000    4.265
   196.30    4.980    0.000    5.000    4.118
   196.40    4.980    0.000    5.000    4.120
   196.50    4.985    0.000    5.000    3.972
   196.60    4.985    0.000    5.000    3.974
   196.70    4.985    0.000    5.000    3.976
   196.80    4.990    0.000    5.000    3.828
   196.90    4.990    0.000    5.000    3.829
   197.00    4.990    0.000    5.000    3.830
   197.10    4.995    0.000    5.000    3.681
   197.20    4.995    0.000    5.000    3.681
   197.30    4.995    0.000    5.000    3.682
   197.40    5.000    0.000    5.000    3.532
   197.50    5.000    0.000    5.000    3.532
   197.60    5.000    0.000    5.000    3.532
   197.70    5.005    0.000    5.000    3.381
   197.80    5.005    0.000    5.000    3.381
   197.90    5.010    0.000    5.000    3.229
   198.00    5.010    0.000    5.000    3.228
   198.10    5.010    0.000    5.000    3.227
   198.20    5.015    0.000    5.000    3.075
   198.30    5.015    0.000    5.000    3.073
   198.40    5.015    0.000    5.000    3.071
   198.50    5.020    0.000    5.000    2.918
   198.60    5.020    0.000    5.000    2.916
   198.70    5.020    0.000    5.000    2.913
   198.80    5.025    0.000    5.000    2.760
   198.90    5.025    0.000    5.000    2.757
   199.00    5.025    0.000    5.000    2.753
   199.10    5.025    0.000    5.000    2.750
   199.20    5.030    0.000    5.000    2.596
   199.30    5.030    0.000    5.000    2.592
   199.40    5.030    0.000    5.000    2.589
   199.50    5.035    0.000    5.000    2.434
   199.60    5.035    0.000    5.000    2.429
   199.70    5.035    0.000    5.000    2.425
   199.80    5.040    0.000    5.000    2.270
   199.90    5.040    0.000    5.000    2.265
   200.00    5.040    0.000    5.000    2.259
   200.10    5.040    0.000    5.000    2.254
   200.20    5.045    0.000    5.000    2.098
   200.30    5.045    0.000    5.000    2.092
   200.40    5.045    0.000    5.000    2.087
   200.50    5.050    0.000    5.000    1.930
   200.60    5.050    0.000    5.000    1.924
   200.70    5.050    0.000    5.000    1.917
   200.80    5.050    0.000    5.000    1.911
   200.90    5.050    0.000    5.000    1.904
   201.00    5.055    0.000    5.000    1.747
   201.10    5.055    0.000    5.000    1.740
   201.20    5.055    0.000    5.000    1.733
   201.30    5.055    0.000    5.000    1.725
   201.40    5.055    0.000    5.000    1.718
   201.50    5.055    0.000    5.000    1.711
   201.60    5.055    0.000    5.000    1.704
   201.70    5.055    0.000    5.000    1.697
   201.80    5.060    0.000    5.000    1.539
   201.90    5.060    0.000    5.000    1.531
   202.00    5.060    0.000    5.000    1.523
   202.10    5.060    0.000    5.000    1.516
   202.20    5.060    0.000    5.000    1.508
   202.30    5.060    0.000    5.000    1.500
   202.40    5.060    0.000    5.000    1.492
   202.50    5.060    0.000    5.000    1.484
   202.60    5.060    0.000    5.000    1.477
   202.70    5.060    0.000    5.000    1.469
   202.80    5.060    0.000    5.000    1.461
   202.90    5.060    0.000    5.000    1.453
   203.00    5.060    0.000    5.000    1.445
   203.10    5.060    0.000    5.000    1.438
   203.20    5.060    0.000    5.000    1.430
   203.30    5.060    0.000    5.000    1.422
   203.40    5.060    0.000    5.000    1.414
   203.50    5.060    0.000    5.000    1.406
   203.60    5.060    0.000    5.000    1.399
   203.70    5.060    0.000    5.000    1.391
   203.80    5.060    0.000    5.000    1.383
   203.90    5.060    0.000    5.000    1.375
   204.00    5.060    0.000    5.000    1.367
   204.10    5.065    0.000    5.000    1.209
   204.20    5.065    0.000    5.000    1.201
   204.30    5.065    0.000    5.000    1.192
   204.40    5.065    0.000    5.000    1.184
   204.50    5.065    0.000    5.000    1.175
   204.60    5.060    0.000    5.000    1.317
   204.70    5.060    0.000    5.000    1.310
   204.80    5.060    0.000    5.000    1.302
   204.90    5.060    0.000    5.000    1.294
   205.00    5.060    0.000    5.000    1.286
   205.10    5.060    0.000    5.000    1.278
   205.20    5.060    0.000    5.000    1.271
   205.30    5.060    0.000    5.000    1.263
   205.40    5.060    0.000    5.000    1.255
   205.50    5.060    0.000    5.000    1.247
   205.60    5.060    0.000    5.000    1.239
   205.70    5.060    0.000    5.000    1.232
   205.80    5.060    0.000    5.000    1.224
   205.90    5.060    0.000    5.000    1.216
   206.00    5.055    0.000    5.000    1.359
   206.10    5.055    0.000    5.000    1.352
   206.20    5.055    0.000    5.000    1.345
   206.30    5.055    0.000    5.000    1.337
   206.40    5.055    0.000    5.000    1.330
   206.50    5.055    0.000    5.000    1.323
   206.60    5.055    0.000    5.000    1.316
   206.70    5.055    0.000    5.000    1.309
   206.80    5.055    0.000    5.000    1.302
   206.90    5.055    0.000    5.000    1.295
   207.00    5.050    0.000    5.000    1.438
   207.10    5.050    0.000    5.000    1.431
   207.20    5.050    0.000    5.000    1.425
   207.30    5.050    0.000    5.000    1.418
   207.40    5.050    0.000    5.000    1.412
   207.50    5.050    0.000    5.000    1.405
   207.60    5.045    0.000    5.000    1.550
   207.70    5.045    0.000    5.000    1.544
   207.80    5.045    0.000    5.000    1.538
   207.90    5.045    0.000    5.000    1.532
   208.00    5.045    0.000    5.000    1.526
   208.10    5.040    0.000    5.000    1.671
   208.20    5.040    0.000    5.000    1.666
   208.30    5.040    0.000    5.000    1.661
   208.40    5.040    0.000    5.000    1.655
   208.50    5.040    0.000    5.000    1.650
   208.60    5.040    0.000    5.000    1.645
   208.70    5.035    0.000    5.000    1.791
   208.80    5.035    0.000    5.000    1.786
   208.90    5.035    0.000    5.000    1.781
   209.00    5.035    0.000    5.000    1.777
   209.10    5.035    0.000    5.000    1.772
   209.20    5.030    0.000    5.000    1.918
   209.30    5.030    0.000    5.000    1.914
   209.40    5.030    0.000    5.000    1.911
   209.50    5.030    0.000    5.000    1.907
   209.60    5.030    0.000    5.000    1.903
   209.70    5.030    0.000    5.000    1.899
   209.80    5.025    0.000    5.000    2.046
   209.90    5.025    0.000    5.000    2.042
   210.00    5.025    0.000    5.000    2.039
   210.10    5.025    0.000    5.000    2.036
   210.20    5.020    0.000    5.000    2.183
   210.30    5.020    0.000    5.000    2.181
   210.40    5.020    0.000    5.000    2.178
   210.50    5.020    0.000    5.000    2.176
   210.60    5.015    0.000    5.000    2.324
   210.70    5.015    0.000    5.000    2.322
   210.80    5.015    0.000    5.000    2.320
   210.90    5.015    0.000    5.000    2.318
   211.00    5.015    0.000    5.000    2.316
   211.10    5.010    0.000    5.000    2.464
   211.20    5.010    0.000    5.000    2.463
   211.30    5.010    0.000    5.000    2.462
   211.40    5.010    0.000    5.000    2.461
   211.50    5.005    0.000    5.000    2.610
   211.60    5.005    0.000    5.000    2.609
   211.70    5.005    0.000    5.000    2.609
   211.80    5.005    0.000    5.000    2.608
   211.90    5.000    0.000    5.000    2.758
   212.00    5.000    0.000    5.000    2.758
   212.10    5.000    0.000    5.000    2.758
   212.20    4.995    0.000    5.000    2.909
   212.30    4.995    0.000    5.000    2.909
   212.40    4.995    0.000    5.000    2.910
   212.50    4.995    0.000    5.000    2.911
   212.60    4.990    0.000    5.000    3.062
   212.70    4.990    0.000    5.000    3.063
   212.80    4.990    0.000    5.000    3.064
   212.90    4.990    0.000    5.000    3.066
   213.00    4.990    0.000    5.000    3.067
   213.10    4.990    0.000    5.000    3.068
   213.20    4.985    0.000    5.000    3.220
   213.30    4.985    0.000    5.000    3.222
   213.40    4.985    0.000    5.000    3.224
   213.50    4.985    0.000    5.000    3.226
   213.60    4.980    0.000    5.000    3.379
   213.70    4.980    0.000    5.000    3.381
   213.80    4.980    0.000    5.000    3.384
   213.90    4.980    0.000    5.000    3.387
   214.00    4.975    0.000    5.000    3.540
   214.10    4.975    0.000    5.000    3.543
   214.20    4.975    0.000    5.000    3.546
   214.30    4.975    0.000    5.000    3.550
   214.40    4.975    0.000    5.000    3.553
   214.50    4.970    0.000    5.000    3.707
   214.60    4.970    0.000    5.000    3.711
   214.70    4.970    0.000    5.000    3.715
   214.80    4.970    0.000    5.000    3.718
   214.90    4.970    0.000    5.000    3.722
   215.00    4.965    0.000    5.000    3.877
   215.10    4.965    0.000    5.000    3.881
   215.20    4.965    0.000    5.000    3.886
   215.30    4.965    0.000    5.000    3.890
   215.40    4.965    0.000    5.000    3.895
   215.50    4.965    0.000    5.000    3.900
   215.60    4.965    0.000    5.000    3.904
   215.70    4.965    0.000    5.000    3.909
   215.80    4.965    0.000    5.000    3.913
   215.90    4.960    0.000    5.000    4.068
   216.00    4.960    0.000    5.000    4.074
   216.10    4.960    0.000    5.000    4.079
   216.20    4.960    0.000    5.000    4.084
   216.30    4.960    0.000    5.000    4.089
   216.40    4.960    0.000    5.000    4.094
   216.50    4.955    0.000    5.000    4.250
   216.60    4.955    0.000    5.000    4.256
   216.70    4.955    0.000    5.000    4.262
   216.80    4.955    0.000    5.000    4.268
   216.90    4.955    0.000    5.000    4.274
